55 38 37 52 
55 38 37 52 
11.0192109777 24.0394736842 0.0 6.03846153846 
0.0 0.0 0.0 18.0769230769 
15.0943396226 0.0 0.0 0.0 
11.1698113208 0.0 13.3783783784 6.28846153846 
10.5560891938 22.7763157895 0.0 5.94230769231 
0.0 0.0 0.0 18.2307692308 
15.8867924528 0.0 0.0 0.0 
11.0943396226 0.0 13.5 6.65384615385 
